addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,building
Alcalá de Henares,45,28806,,Calle Eugenio d'Ors,house
Alcalá de Henares,9,28806,,Calle Bertolt Brecht,house
Alcalá de Henares,2,28806,,Calle Concha Espina,house
Alcalá de Henares,4,28806,,Calle Concha Espina,house
Alcalá de Henares,8,28806,,Calle Concha Espina,house
Alcalá de Henares,6,28806,,Calle Concha Espina,house
Alcalá de Henares,14,28806,,Calle Concha Espina,house
Alcalá de Henares,12,28806,,Calle Concha Espina,house
Alcalá de Henares,16,28806,,Calle Concha Espina,house
Alcalá de Henares,10,28806,,Calle Concha Espina,house
Alcalá de Henares,30,28806,,Calle Concha Espina,house
Alcalá de Henares,28,28806,,Calle Concha Espina,house
Alcalá de Henares,26,28806,,Calle Concha Espina,house
Alcalá de Henares,24,28806,,Calle Concha Espina,house
Alcalá de Henares,22,28806,,Calle Concha Espina,house
Alcalá de Henares,20,28806,,Calle Concha Espina,house
Alcalá de Henares,18,28806,,Calle Concha Espina,house
Alcalá de Henares,44,28806,,Calle Concha Espina,house
Alcalá de Henares,42,28806,,Calle Concha Espina,house
Alcalá de Henares,40,28806,,Calle Concha Espina,house
Alcalá de Henares,38,28806,,Calle Concha Espina,house
Alcalá de Henares,36,28806,,Calle Concha Espina,house
Alcalá de Henares,34,28806,,Calle Concha Espina,house
Alcalá de Henares,32,28806,,Calle Concha Espina,house
Alcalá de Henares,46,28806,,Calle Concha Espina,house
Alcalá de Henares,48,28806,,Calle Concha Espina,house
Alcalá de Henares,,28806,,Calle Juan Carlos Onetti,apartments
,68,28806,,Calle Gilitos,semidetached_house
,66,28806,,Calle Gilitos,semidetached_house
,62,28806,,Calle Gilitos,semidetached_house
,64,28806,,Calle Gilitos,semidetached_house
,58,28806,,Calle Gilitos,semidetached_house
,60,28806,,Calle Gilitos,semidetached_house
,54,28806,,Calle Gilitos,semidetached_house
,56,28806,,Calle Gilitos,semidetached_house
,50A,28806,,Calle Gilitos,semidetached_house
,50B,28806,,Calle Gilitos,semidetached_house
,52,28806,,Calle Gilitos,semidetached_house
,34,28806,,Calle Gilitos,semidetached_house
,40,28806,,Calle Gilitos,semidetached_house
,36,28806,,Calle Gilitos,semidetached_house
,25,28806,,Calle Morata de Tajuña,semidetached_house
,23,28806,,Calle Morata de Tajuña,semidetached_house
,21,28806,,Calle Morata de Tajuña,semidetached_house
,19,28806,,Calle Morata de Tajuña,semidetached_house
,17,28806,,Calle Morata de Tajuña,semidetached_house
,15,28806,,Calle Morata de Tajuña,semidetached_house
,13,28806,,Calle Morata de Tajuña,semidetached_house
,11,28806,,Calle Morata de Tajuña,semidetached_house
,9,28806,,Calle Morata de Tajuña,semidetached_house
,7,28806,,Calle Morata de Tajuña,semidetached_house
,5,28806,,Calle Morata de Tajuña,semidetached_house
,3,28806,,Calle Morata de Tajuña,semidetached_house
,1,28806,,Calle Morata de Tajuña,semidetached_house
,20B,28804,,Calle de Juliana Merino,yes
,91,28805,,Vía Complutense,
,11,,,Calle de Humanes,yes
Alcalá de Henares,9,28805,,Calle Colmenar de Oreja,yes
Alcalá de Henares,6,28806,,Calle de la República Dominicana,yes
Alcalá de Henares,,28806,,Camino de El Olivar,yes
Alcalá de Henares,,28806,,Calle Belice,tent
Alcalá de Henares,,28806,,Calle Belice,tent
Alcalá de Henares,,28806,,Calle Belice,tent
Alcalá de Henares,,28806,,Calle Belice,tent
Alcalá de Henares,,28806,,Calle Belice,tent
Alcalá de Henares,,28806,,Calle Belice,tent
Alcalá de Henares,,28806,,Calle Belice,tent
Alcalá de Henares,,28806,,Calle Belice,tent
Alcalá de Henares,,28806,,Calle Belice,yes
Alcalá de Henares,,28806,,Calle Belice,tent
Alcalá de Henares,,28806,,Calle Belice,tent
,10,,,Calle del General Vives,terrace
,14,,,Calle del General Vives,terrace
,18,,,Calle del General Vives,terrace
,22,,,Calle del General Vives,terrace
,26,,,Calle del General Vives,terrace
,30,,,Calle del General Vives,terrace
,34,,,Calle del General Vives,terrace
,4,,,Calle del General Vives,terrace
,6,,,Calle del General Vives,terrace
,23,,,Calle de la Aviación Española,terrace
,53,,,Calle de la Aviación Española,terrace
,55,,,Calle de la Aviación Española,terrace
,51,,,Calle de la Aviación Española,terrace
,47,,,Calle de la Aviación Española,terrace
,35,,,Calle de la Aviación Española,terrace
,27,,,Calle de la Aviación Española,terrace
,31,,,Calle de la Aviación Española,terrace
,39,,,Calle de la Aviación Española,terrace
,43,,,Calle de la Aviación Española,terrace
,11,,,Calle de la Aviación Española,terrace
,15,,,Calle de la Aviación Española,terrace
,19,,,Calle de la Aviación Española,terrace
,7,,,Calle de la Aviación Española,terrace
,3,,,Calle de la Aviación Española,terrace
,8,,,Calle de Benito Loygorri,terrace
,10,,,Calle de Benito Loygorri,terrace
,14,,,Calle de Benito Loygorri,terrace
,18,,,Calle de Benito Loygorri,terrace
,16,,,Calle de Benito Loygorri,terrace
,4,,,Calle de Benito Loygorri,terrace
Alcalá de Henares,3,28806,,Glorieta Jacinto Benavente,apartments
Alcalá de Henares,2,28806,,Calle Alejo Carpentier,hospital
Alcalá de Henares,,28806,,Calle de Villalbilla,shed
Alcalá de Henares,19,28807,,Vía Complutense,yes
,8,,,Calle Alalpardo,retail
Alcalá de Henares,1,28806,,Calle Eduardo Pascual y Cuéllar,yes
Alcalá de Henares,6,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,8A,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,6B,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,6C,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,6D,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,1,28806,,Glorieta Jacinto Benavente,apartments
Alcalá de Henares,9,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,7,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,5,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,3,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,1,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,5-7,28806,,Calle Jorge Guillén,apartments
Alcalá de Henares,9A,28806,,Calle Jorge Guillén,apartments
Alcalá de Henares,9B,28806,,Calle Jorge Guillén,apartments
Alcalá de Henares,9C,28806,,Calle Jorge Guillén,apartments
Alcalá de Henares,9D,28806,,Calle Jorge Guillén,apartments
Alcalá de Henares,9E,28806,,Calle Jorge Guillén,apartments
Alcalá de Henares,2,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,4,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,6,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,8,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,10,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,2,28806,,Glorieta Jacinto Benavente,apartments
Alcalá de Henares,10,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,12,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,14,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,16,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,9,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,7,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,5,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,3,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,2,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,13,28806,,Calle Jorge Guillén,apartments
Alcalá de Henares,15,28806,,Calle Jorge Guillén,apartments
Alcalá de Henares,1,28806,,Calle Miguel Delibes,apartments
Alcalá de Henares,3,28806,,Calle Miguel Delibes,apartments
Alcalá de Henares,5,28806,,Calle Miguel Delibes,apartments
Alcalá de Henares,7,28806,,Calle Miguel Delibes,apartments
Alcalá de Henares,20,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,18,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,6,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,4,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,2,28806,,Calle Miguel Delibes,
Alcalá de Henares,30D,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,4,28806,,Calle Miguel Delibes,apartments
Alcalá de Henares,6,28806,,Calle Miguel Delibes,apartments
Alcalá de Henares,22,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,24,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,26,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,28,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,30,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,12,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,14,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,16,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,2,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,4,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,6,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,17,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,15,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,13,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,13,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,11,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,9,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,19,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,17,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,15,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,13,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,11,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,,28806,,Calle Luis Rosales,construction
Alcalá de Henares,,28806,,Calle Juan Carlos Onetti,apartments
,,,,Calle Juan Carlos Onetti,apartments
Alcalá de Henares,27,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,27,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,27,28806,,Calle Dámaso Alonso,service
Alcalá de Henares,27,28806,,Calle Dámaso Alonso,
Alcalá de Henares,,28803,,Avenida de los Reyes Católicos,
Alcalá de Henares,,28803,,Calle Doncel,service
Alcalá de Henares,25,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,23,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,21,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,19,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,17,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,15,28806,,Calle Alejo Carpentier,apartments
Alcalá de Henares,,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,8,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,10,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,12,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,14,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,16,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,9,28806,,Calle Miguel Delibes,apartments
Alcalá de Henares,7,28806,,Calle Miguel Delibes,apartments
Alcalá de Henares,1,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,3,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,5,28806,,Calle Gerardo Diego,apartments
Alcalá de Henares,11,28806,,Calle Miguel Delibes,apartments
Alcalá de Henares,14,28806,,Avenida de Miguel de Unamuno;Avenida Miguel de Unamuno,apartments
Alcalá de Henares,12,28806,,Avenida de Miguel de Unamuno;Avenida Miguel de Unamuno,apartments
Alcalá de Henares,10,28806,,Avenida de Miguel de Unamuno;Avenida Miguel de Unamuno,apartments
Alcalá de Henares,8,28806,,Avenida de Miguel de Unamuno;Avenida Miguel de Unamuno,apartments
Alcalá de Henares,6,28806,,Avenida de Miguel de Unamuno;Avenida Miguel de Unamuno,apartments
Alcalá de Henares,24,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,22,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,20,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,27,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,25,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,23,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,21,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,29,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,18,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,20,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,22,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,24,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,26,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,2,28806,,Glorieta de Vicente Aleixandre,apartments
Alcalá de Henares,28,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,32,28806,,Calle Dámaso Alonso,apartments
Alcalá de Henares,9,28806,,Calle Dulce María Loynaz,apartments
Alcalá de Henares,7,28806,,Calle Dulce María Loynaz,apartments
Alcalá de Henares,5,28806,,Calle Dulce María Loynaz,apartments
Alcalá de Henares,1,28806,,Calle Dulce María Loynaz,apartments
Alcalá de Henares,3,28806,,Calle Dulce María Loynaz,apartments
Alcalá de Henares,33,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,29,28806,,Calle Jorge Luis Borges,apartments
Alcalá de Henares,3,28806,,Avenida de Miguel de Unamuno,apartments
Alcalá de Henares,,28806,,Calle Jorge Luis Borges,service
Alcalá de Henares,,28806,,Calle de Gonzalo Torrente Ballester,service
Alcalá de Henares,8,28806,,Calle Francisco Ayala,house
Alcalá de Henares,10,28806,,Calle Francisco Ayala,house
Alcalá de Henares,12,28806,,Calle Francisco Ayala,house
Alcalá de Henares,14,28806,,Calle Francisco Ayala,house
Alcalá de Henares,16,28806,,Calle Francisco Ayala,house
Alcalá de Henares,18,28806,,Calle Francisco Ayala,house
Alcalá de Henares,20,28806,,Calle Francisco Ayala,house
Alcalá de Henares,22,28806,,Calle Francisco Ayala,house
Alcalá de Henares,24,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,31,28806,,Calle María Zambrano,house
Alcalá de Henares,33,28806,,Calle María Zambrano,house
Alcalá de Henares,35,28806,,Calle María Zambrano,house
Alcalá de Henares,37,28806,,Calle María Zambrano,house
Alcalá de Henares,39,28806,,Calle María Zambrano,house
Alcalá de Henares,41,28806,,Calle María Zambrano,house
Alcalá de Henares,43,28806,,Calle María Zambrano,house
Alcalá de Henares,45,28806,,Calle María Zambrano,house
Alcalá de Henares,47,28806,,Calle María Zambrano,house
Alcalá de Henares,49,28806,,Calle María Zambrano,house
Alcalá de Henares,51,28806,,Calle María Zambrano,house
Alcalá de Henares,53,28806,,Calle María Zambrano,house
Alcalá de Henares,55,28806,,Calle María Zambrano,house
Alcalá de Henares,59,28806,,Calle María Zambrano,house
Alcalá de Henares,61,28806,,Calle María Zambrano,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Francisco Ayala,house
Alcalá de Henares,,28806,,Calle Alejo Carpentier,service
Alcalá de Henares,,28803,,Calle Río Guadarrama,roof
,5,,,"Campus Universitario, Carretera Madrid-Barcelona, km 33,600",university
Alcalá de Henares,48,28801,,Calle Mayor,yes
,2,28801,,Calle de San Juan,
,1,28802,,Calle del Cardenal Sandoval y Rojas,
,1,,,Calle del Cardenal Sandoval,
,,,,Avenida de Castilla,school
Alcalá de Henares,,28804,,Plaza de la Juventud,yes
,3,28804,,Calle de Vitoria,
,17,28804,,Avenida Juan de Austria,
,2,28805,,Calle José Caballero,
,,28805,,Calle Luis de Madrona,
,2,28805,,Calle José Caballero,school
,2,28805,,Calle Adarga,
,11,28805,,Calle Pedro Sarmiento de Gamboa,
,65,28806,,Calle José Martínez Ruiz Azorín,
,1,28806,,Calle Alejo Carpentier,
,1,28803,,Calle de las Moreras,
,19,28803,,Calle Violeta,
Alcalá de Henares,18,28803,,Calle de Luis Vives,
,17,28803,,Calle Violeta,
,29,28803,,Calle Gardenia,
,8,28803,,San Vidal,
,6,28803,,San Vidal,
,4,28803,,San Vidal,
,89,28802,,Avenida del Ejército,
Alcalá de Henares,,,,Calle Río Arlanza,yes
Alcalá de Henares,30,28803,,Calle Río Arlanza,public
,1,28804,,Calle Garcilaso de la Vega,
,1,,,Calle Trinidad,school
Alcalá de Henares,23,28806,,Calle de Blas Cabrera,commercial
,10,28801,,Calle Colegios,school
,,28807,,Plaza Santa María de la Cabeza,yes
Alcalá de Henares,12,28801,,Plaza de Cervantes,yes
,,,,Avenida Miguel de Unamuno,yes
Alcalá de Henares,12,28801,,Calle Mayor,apartments
Alcalá de Henares,3,28801,,Calle Mayor,house
Alcalá de Henares,46,28801,,Calle Mayor,yes
Alcalá de Henares,,28801,,Plaza de las Bernardas,yes
Alcalá de Henares,1,,,Calle de las Siete Esquinas,yes
Alcalá de Henares,29,28806,,Calle Honduras,industrial
,55,28803,,Calle de Portilla,house
,1,28805,,Calle Vigo,residential
,309;310,28805,,Calle de Chinchón,industrial
,213;212;211,28805,,Calle de El Escorial,warehouse
,207;208,28805,,Calle de El Escorial,warehouse
,502;503,28805,,Calle de Aranjuez,yes
,504;505,28805,,Calle de Aranjuez,yes
,508;509,28805,,Calle de Aranjuez,industrial
,32,28804,,Calle Cáceres,detached
Alcalá de Henares,,28803,,Calle Río Manzanares,residential
Alcalá de Henares,3;4,28805,,Calle Milán,yes
Alcalá de Henares,7,28805,,Calle Milán,industrial
Alcalá de Henares,11,28805,,Calle Marsella,industrial
Alcalá de Henares,17;18,28805,,Calle Marsella,yes
,26,28805,,Calle Barrio Ledesma,yes
,31;32,28804,,Calle Murcia,industrial
,30;29,28804,,Calle Murcia,industrial
,20;19,28804,,Calle Murcia,industrial
,27;28,28804,,Calle Murcia,warehouse
,3,,,Calle Santa Úrsula,church
Alcalá de Henares,23;24,28805,,Calle Melilla,industrial
